Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2016-06-06,22.57171630859375,34.37726593017578,182.16549682617188,23.31777577765506,34.460614405458195,182.52749906370448,22.324556991817488,34.15753245675907,181.44147919934505,22.425250881613145,34.16510827704327,181.60524493455873,93170000,10310600,64887000
2016-06-07,22.663257598876953,34.339385986328125,182.4499053955078,22.85549456271949,34.46061936132891,183.01877165532946,22.64723799739054,34.24846167768545,182.29476722560779,22.71360541669299,34.362116340880874,182.32062358725778,89638000,9812600,60974800
2016-06-08,22.64266014099121,34.51365661621094,183.044677734375,22.784547531138227,34.59700509824908,183.17397272950404,22.58315801989429,34.24088081697029,182.45858250876918,22.66096700855485,34.27876859275597,182.5878643521339,83392400,7915400,66170900
2016-06-09,22.805145263671875,34.67277145385742,182.7947235107422,22.882954252693303,34.70308051532808,182.915390945208,22.53281031008589,34.331804628821665,182.02762057340294,22.54196461691291,34.346959159556995,182.30342621571168,106405600,8042900,73786900
2016-06-10,22.617494583129883,34.847049713134766,181.06219482421875,22.736497123248267,34.86220135456985,181.74310077602766,22.537396551703456,34.52123450408381,180.51055749892035,22.548838129903725,34.56669520925186,181.39834059947387,126851600,12357000,113829200
2016-06-13,22.276498794555664,34.450016021728516,179.6659698486328,22.683857661509723,34.8699513714008,181.3208431428589,22.221574690137174,34.427111357458244,179.57978634008498,22.585451028673454,34.724883643360464,180.45031474147194,152082000,10613500,117751200
2016-06-14,22.30396270751953,34.38893127441406,179.3125762939453,22.537393217145958,34.45764817048688,179.91592659355499,22.141477654664918,33.93081766306304,178.34723685739132,22.271923499689375,34.24386065348435,179.278105521967,127727600,11298200,125059300
2016-06-15,22.230737686157227,34.366024017333984,179.0625762939453,22.521381417048445,34.61798694278835,180.45025791668598,22.20556376470975,34.26676854300058,178.87295422238375,22.38635749782958,34.4500116591521,179.31252548731663,117780800,8360400,109124500
2016-06-16,22.324565887451172,34.595088958740234,179.5970001220703,22.370335696868327,34.61799362453088,179.76939342826782,21.985863361342766,34.1446120850741,177.20088046566806,22.072826697637886,34.259138326624715,179.0626176977938,125307200,11305400,149533100
2016-06-17,21.816509246826172,34.19805908203125,178.9281005859375,22.11859447702449,34.52637289183506,179.51724350368298,21.809643951186256,33.88501602065988,178.2609719830699,22.111729181384575,34.488194564455235,179.49125268202675,244032800,20805400,117055700
2016-06-20,21.763870239257812,34.34313201904297,180.08047485351562,22.100283660206916,34.59509503740172,181.60532757049245,21.747850635689087,34.327861268300204,179.99382993612085,21.96983781800276,34.42711969182922,180.9208803156435,137647600,10712400,82789600
2016-06-21,21.949241638183594,34.45765686035156,180.59158325195312,22.049935539545707,34.572183107624056,181.00744962776943,21.66775232668044,34.35839844930404,180.0197587226096,21.727254458852926,34.480561527286554,180.4702883415003,142185600,7919400,72461700
2016-06-22,21.866859436035156,34.251502990722656,180.2970428466797,22.17352098108591,34.61035827377055,181.50999216016493,21.821087883486104,34.21332757845309,180.14974386846876,22.02705550494134,34.54927528406144,180.77355014973432,116876400,10738900,95560500
2016-06-23,21.99272346496582,34.41947937011719,182.6449737548828,22.036205995848913,34.48819336678075,182.6969554096507,21.798199201866876,34.23623330788897,181.31072947526678,21.95610797527945,34.381301044063186,181.77857758833423,128960800,9655300,102731400
2016-06-24,21.37482452392578,33.541439056396484,176.08639526367188,21.66317917190976,34.022457546832555,182.6796718785764,21.203185143507756,33.45745137730151,175.63586546941622,21.262687284267706,33.74758983801195,176.4242893043239,301245600,26003700,333444400
2016-06-27,21.063579559326172,33.426902770996094,172.93270874023438,21.294721021081536,33.51089043224543,174.6655013599956,20.939999027674958,33.075684289951134,172.10962166972095,21.28327770025979,33.342915109746755,174.65682893599532,181958400,15779500,230775800
2016-06-28,21.418304443359375,33.73231506347656,176.0517120361328,21.43432579438036,33.73994898221206,176.07770286553009,21.086469019760585,33.342918218217676,174.2496062836965,21.26039740707047,33.640693475661784,174.5615094566212,161779600,16509800,159382400
2016-06-29,21.60367774963379,33.93083190917969,179.04942321777344,21.638005976060278,34.1369826839521,179.2833406488992,21.42746033544734,33.77813022054651,177.368612649596,21.505271098414454,33.8926564870214,177.47257595231858,146124000,12250900,137328600
2016-06-30,21.878293991088867,34.61035919189453,181.49264526367188,21.917198488761418,34.61035919189453,181.54462691271058,21.58078685205651,33.96900234592159,178.9627703225999,21.612826055552215,33.991907011371474,179.5259357008808,143345600,16056500,165021900
2016-07-01,21.944660186767578,34.450016021728516,181.8738555908203,22.077395020130943,34.671437484998386,182.3677076805447,21.816503379937043,34.41184061041234,181.32802185378904,21.853118862171964,34.61035740941195,181.4926392170305,104106000,11799700,106055300
2016-07-05,21.738697052001953,34.68671798706055,180.56564331054688,21.832527408894787,34.86996117795091,181.1461272041542,21.6174055143646,34.47293329348912,179.95916858738678,21.830238395164113,34.480567212860386,181.03349146265396,110820800,12339100,109803700
2016-07-06,21.862274169921875,34.564544677734375,181.6486053466797,21.892026105730455,34.77832930814867,181.7699002691009,21.596806237049574,34.29731097711936,179.39597025010872,21.649441322547545,34.74015389737428,180.06309893350286,123796400,10902600,96021500
2016-07-07,21.956100463867188,34.427120208740234,181.53599548339844,22.084257252934542,34.75543407314443,182.506355000984,21.88286776354223,34.335498615505884,180.7562441882182,21.90117462911949,34.679080318284186,181.83056701978592,100558400,9741100,85593800
2016-07-08,22.125459671020508,34.648529052734375,184.23912048339844,22.17351848628514,34.7554213578341,184.4903827490117,21.981283225226612,34.411836868158645,182.61896404988082,22.081977137492792,34.58744607119346,182.8528946923109,115648400,11127100,133971000
2016-07-11,22.194116592407227,34.793609619140625,184.888916015625,22.347447350950745,34.94631421681118,185.46941301615357,22.136903466442686,34.4423910833169,184.49904042822834,22.14147974827719,34.625634270443214,184.7069802442455,95179600,10937800,73633900
2016-07-12,22.29481315612793,34.80123519897461,186.23184204101562,22.35889158546173,34.90049067966081,186.5350859689465,22.22615844441582,34.495826102378736,184.91491624622822,22.237600023364713,34.84704452464609,185.86795725959192,96670000,9739000,101275600
2016-07-13,22.1689453125,34.923404693603516,186.2058563232422,22.352026289745535,34.9386725299108,186.66504521859883,22.162078269922905,34.68671245447507,185.71201739924706,22.292525888794017,34.82414628202093,186.65638601647817,103568800,8028400,87324100
2016-07-14,22.608341217041016,34.88521194458008,187.24554443359375,22.654111023765612,35.07609185809022,187.72206499251143,22.271927724995997,34.801227229216536,186.84700958079495,22.287947331950228,34.91575342976482,187.48813431446877,155676000,7621200,91230900
2016-07-15,22.60605239868164,34.83941650390625,186.99423217773438,22.725056690806152,35.04556724210658,188.01657301316553,22.541973970309776,34.6943458478037,186.5437025996728,22.638091612867573,35.03029649343276,187.8173056540845,120548000,10621000,107155400
2016-07-18,22.846345901489258,34.83941650390625,187.4967803955078,22.915000605110055,34.89286266796587,187.66139776729338,22.564856553226456,34.724887345151345,186.8556425317523,22.587741454433388,34.88522583733022,187.11556400193183,145975600,7958300,58725900
2016-07-19,22.85550308227539,34.83941650390625,187.30618286132812,22.88525328298101,34.90049658600403,187.3408328899188,22.73420977323033,34.68671192976554,186.821003140123,22.78455760981389,34.709616596477524,187.07225220283425,95119600,7761100,54345700
2016-07-20,22.876087188720703,34.7477912902832,188.0859375,22.9905133961949,34.94630810632293,188.32852736499285,22.825739378071198,34.656169712740414,187.3061862511167,22.88524149483928,34.931037357966225,187.3061862511167,105104000,8478200,58159500
2016-07-21,22.75480079650879,34.70198440551758,187.37551879882812,23.114099098798395,34.74779374122142,188.1985925839931,22.686144358209066,34.55691374219503,186.92498905172909,22.846342132239833,34.61799673993034,187.97333432052235,130808000,8045100,67777300
2016-07-22,22.57858657836914,34.992122650146484,188.2158966064453,22.725052026300503,34.999756568527616,188.26787825807196,22.498486813339227,34.709618155884904,187.22820556507202,22.715897717554057,34.74015965460469,187.49678624524682,113254800,8836100,62787500
2016-07-25,22.276498794555664,34.793609619140625,187.70472717285156,22.619777502681384,34.99212646989174,188.0599527796101,22.180381175321855,34.71725877660432,187.11558411592608,22.48475538223472,34.97685571886488,188.00797112401742,161531600,9134300,55873100
2016-07-26,22.123170852661133,34.26677703857422,187.79136657714844,22.420679802363978,34.85468776446173,188.1552513757927,22.06595772741105,34.22860162262777,186.93362962452946,22.157499077012385,34.76306327107319,187.60075836545533,224959200,15819900,70080500
2016-07-27,23.56036376953125,33.13676834106445,187.59205627441406,23.880757613196817,33.64069141203006,188.24185324203634,23.514593968724448,32.90771001668206,186.8122919811754,23.862448994471706,33.51852833157166,188.1725399790716,369379200,37461100,84083900
2016-07-28,23.878461837768555,33.3276481628418,187.8086700439453,23.90363574488568,33.35818674834925,188.1032415196131,23.53060691052224,32.99933433970672,186.92494239678777,23.532895923716204,33.03750975603922,187.39279043342754,159479200,13077800,65035700
2016-07-29,23.84871482849121,33.31237030029297,188.1119384765625,23.926525573406067,33.40399186244567,188.47582329368524,23.727423303129484,33.19784116315437,187.25421470054346,23.84413854749891,33.38108720005673,187.5401270326021,110934800,16530500,79519400
2016-08-01,24.269804000854492,33.1749382019043,187.95599365234375,24.2926888975774,33.465076561628635,188.5711275507585,23.894486107380573,33.15966745532964,187.49680472417833,23.894486107380573,33.35818133560602,188.17259270223903,152671600,12349700,73311400
2016-08-02,23.91051483154297,33.23602294921875,186.75169372558594,24.274389542470704,33.27420127732254,187.86067974560922,23.80066484095729,33.06805053847159,185.90262919591478,24.269813259782552,33.09858912331811,187.70472156333548,135266400,12825200,92295500
2016-08-03,24.210302352905273,33.32000732421875,187.29750061035156,24.221743928490877,33.3658195658659,187.35815468239724,23.976871862085513,33.11385660570242,186.38779529090803,23.986026170157437,33.335278071434466,186.6910259906708,120810400,12119100,53993600
2016-08-04,24.359867095947266,33.220760345458984,187.4967803955078,24.389778456426587,33.44218188731939,187.817342717308,24.22411175584823,33.13677557579303,185.62536167440123,24.29314013291073,33.25893868292322,187.4101354987296,109634800,11244100,46585500
2016-08-05,24.730310440063477,33.19784927368164,189.0302734375,24.769425692770515,33.40400002333738,189.0735958816461,24.431189877736784,33.14440310665211,187.49676203192874,24.451897333123746,33.32764918832311,187.49676203192874,162213600,10398200,71892200
2016-08-08,24.93509864807129,33.16730880737305,188.9176788330078,24.93509864807129,33.228391807364545,189.32488607181182,24.656687226361203,32.99933638259191,188.64909814787234,24.739518824269048,33.15967488867298,189.22090954648252,112148800,8680300,39906500
2016-08-09,25.036334991455078,33.19021224975586,189.0302734375,25.066248104860545,33.32000923965513,189.5327847052561,24.852262260682963,33.12149533963348,188.70105194632825,24.902882832171223,33.21311691559752,188.98696421350778,105260800,7281300,51251700
2016-08-10,24.849964141845703,33.29710006713867,188.56243896484375,25.05704752745401,33.35818013864854,189.22089521466344,24.794742490838367,33.21311242029024,188.2072134055317,25.013329436196525,33.320004729880246,189.14292274168903,96034000,8412100,57941100
2016-08-11,24.833852767944336,33.40399169921875,189.43748474121094,25.063944982321487,33.49561326092375,189.68874699063713,24.815444969482737,33.30473330835679,188.8310101704213,24.969606331804002,33.38108703694173,189.09959082176,109938000,11303300,72504300
2016-08-12,24.891374588012695,33.617774963378906,189.27293395996094,24.95119905231607,33.73993801160966,189.4895330263153,24.799337355730007,33.434531847331186,188.86572665760212,24.799337355730007,33.526153405355046,189.12563496110107,74641600,10928900,61313500
2016-08-15,25.19049835205078,33.77811813354492,189.81875610351562,25.204303324233287,33.84683503387973,190.17398174795565,24.86836887589848,33.60250601178055,189.63682028964203,24.882173848080985,33.671222912115354,189.64547949310716,103472800,10390600,49813500
2016-08-16,25.16749382019043,33.46508026123047,188.83973693847656,25.36307366929017,33.785757236958226,189.4635300907026,25.12837855255642,33.46508026123047,188.83973693847656,25.225016892169215,33.785757236958226,189.39423002280031,135177600,9706100,53213600
2016-08-17,25.130674362182617,33.640682220458984,189.19488525390625,25.16518854876531,33.648316136640396,189.33351178305344,24.928192070478527,33.426894703621294,188.0252586171295,25.10306266182357,33.60250390176158,188.8743229728876,101424000,11208500,75134300
2016-08-18,25.098461151123047,33.67123031616211,189.6194610595703,25.21810833966023,33.793393397775944,189.6541110885448,25.08465442345245,33.59487948237757,189.0563088526816,25.13297533710291,33.60251340071698,189.16893136196575,87938800,9144300,52989300
2016-08-19,25.162883758544922,33.5338020324707,189.34222412109375,25.23881460774565,33.64069729508845,189.5241731441813,24.932791552819722,33.396371091444074,188.64911772114934,25.027128444325662,33.63306046288814,189.1429566921176,101472400,9385900,75443000
2016-08-22,24.967302322387695,33.39636993408203,189.3335418701172,25.103055862588747,33.556708453554926,189.56747252270793,24.8154406447418,33.388733102146375,188.72706723391488,25.047834232292043,33.54907162161927,189.09961121752647,103280800,8687500,61368800
2016-08-23,25.045541763305664,33.4803466796875,189.7147979736328,25.153685404710707,33.5796050828958,190.26063187050852,24.97191231146079,33.39636193669295,189.65414388724292,24.985717285099014,33.4803466796875,189.95738787887572,85030800,8421100,53399200
2016-08-24,24.85686492919922,33.4803466796875,188.7444305419922,25.022531626358397,33.54906358766289,189.66280846242987,24.776332994598093,33.335278946227135,188.31989161530632,24.9811149520686,33.457442014561465,189.56750434501703,94700400,11508900,71728900
2016-08-25,24.751020431518555,33.342918395996094,188.61439514160156,24.822348459112145,33.549069154126826,189.03893391516516,24.546238492876537,33.312379808293514,188.1985287884116,24.709603761036778,33.480352234749915,188.35447371330045,100344800,9815700,69224800
2016-08-26,24.606061935424805,33.07568359375,188.25918579101562,24.838453807710955,33.53379439307055,189.84469209758888,24.461102717057496,33.068049675886876,187.35813974506326,24.714205556916518,33.38109273502865,188.80501951528873,111065200,11824900,122506300
2016-08-29,24.578453063964844,33.2436637878418,189.186279296875,24.72111088506512,33.297109958513744,189.4548600100896,24.45650445735445,33.08332527582596,188.3545331080634,24.5324353180432,33.09095919480859,188.38919636018238,99881200,9544600,70502200
2016-08-30,24.38977813720703,33.01459884643555,188.87437438964844,24.504824260495745,33.23601738433774,189.3855449823607,24.27473201391832,32.922974369444624,188.3112221393935,24.343760390077357,33.18257122905821,189.099632645719,99455600,9720100,58114500
2016-08-31,24.41278076171875,33.159664154052734,188.33718872070312,24.520924370802444,33.182568815335856,188.6577510477168,24.306938566041797,32.892433397093626,187.54876509572614,24.311541392855275,33.159664154052734,188.5364561223477,118649600,10217900,85269500
2016-09-01,24.5577449798584,33.098594665527344,188.3458251953125,24.57385136606746,33.14440691936444,188.64039666135594,24.302342458925843,32.984068399831585,187.16752611098494,24.42198964855537,32.991702319172106,188.3284935737353,106806000,8457800,97844200
2016-09-02,24.78783416748047,33.335289001464844,189.19488525390625,24.84995829080322,33.46508893905883,189.62808324237616,24.578449417036985,33.190221224246315,188.61440153577496,24.780929926698633,33.22839664850401,189.21221687508802,107210000,9026000,79293900
2016-09-06,24.780935287475586,33.43452453613281,189.76673889160156,24.918992045550116,33.4421584507168,189.84471136865434,24.737218952518948,33.13675235322213,188.75305702944888,24.82695479198863,33.3963491380205,189.4808265889192,107521600,8600400,56702100
2016-09-07,24.93279457092285,33.32000732421875,189.7494354248047,25.024831815446838,33.442170389347254,189.93138445174952,24.635975378951812,33.23601967083093,189.13430149878968,24.810845968000947,33.38109031308161,189.6021496506862,169457200,8656600,76554900
2016-09-08,24.279335021972656,33.31237030029297,189.3162078857422,24.681996485582967,33.38872111665406,189.6887650848642,24.214909468669354,33.17493650076543,189.00430475956193,24.677395412689016,33.342908879279236,189.41151198596825,212008000,10020400,74102900
2016-09-09,23.72941017150879,32.27398681640625,184.7849884033203,24.32534993803979,33.1596697919676,188.0339742926606,23.72941017150879,32.27398681640625,184.75899757381816,24.076849917506454,33.1596697919676,187.98199263365635,186228000,23624200,221589100
2016-09-12,24.260923385620117,32.976436614990234,187.4361114501953,24.325348924080853,33.006978122222726,187.84331863646082,23.591354206336934,32.32744560559116,183.94453655361139,23.61896590373336,32.3427163592074,184.01384982150276,181171200,15932300,168110900
2016-09-13,24.838455200195312,32.54536819458008,184.7416534423828,25.031733583699133,32.92255091695691,186.4051325187063,24.67508992969596,32.49148536801108,184.10918793371317,24.737215814040336,32.92255091695691,186.13655181859275,248704800,12962700,182828800
2016-09-14,25.717405319213867,32.41450119018555,184.67233276367188,26.007321992862835,32.64542794121398,186.01524943059863,24.988013441067203,32.32213107705277,184.10918055826195,25.017926551608333,32.53766231982691,184.79362769499815,443554800,9823900,134185500
2016-09-15,26.591758728027344,32.60694885253906,186.51773071289062,26.62857432714172,32.6300406525409,186.9076062707213,26.113166472326764,32.23746537054125,184.32574988003762,26.19830122868047,32.33753179481166,184.507698857774,359934400,10158500,134427900
2016-09-16,26.442201614379883,32.43760299682617,185.7967071533203,26.72061303323324,32.52997313847068,186.07536070567258,26.239721061249604,32.306745540862615,185.10009984630503,26.488221118817172,32.46069479813883,185.8924926510748,319547600,16354000,155236400
2016-09-19,26.133878707885742,32.406803131103516,185.8315887451172,26.73211821896128,32.61463809540723,187.11162556444566,26.057947842529785,32.391410558689664,185.50069089641204,26.504327378357992,32.45298965752425,186.4585460969081,188092000,7659900,80250500
2016-09-20,26.131576538085938,32.59154510498047,185.84027099609375,26.258127976686012,32.737798028692175,186.85907325758382,25.887679316927105,32.51457050016229,185.80544594128767,26.01192934151685,32.5684533108136,186.70234058055502,138057200,8407200,69665300
2016-09-21,26.126972198486328,32.737796783447266,187.93014526367188,26.228211581242384,32.799378814073776,188.11300006544045,25.871569694677156,32.40680070981188,185.85770226406026,26.19599881098396,32.545357342328685,186.55432298793212,144012800,13654700,110284400
2016-09-22,26.37317657470703,33.06879425048828,189.1143798828125,26.446806030763756,33.10728155305515,189.4191555962935,26.230518735581313,32.86095929295562,188.7051289999575,26.311050678852,32.876354801260966,188.9576471983491,124296000,9288300,76678700
2016-09-23,25.933691024780273,32.89944839477539,188.07821655273438,26.412283210528773,33.05339759972176,188.8532037914073,25.666784992070152,32.83017007799238,187.98243101595733,26.32714846661855,32.95333120378519,188.71387695847017,209924800,8852700,73630900
2016-09-26,25.972814559936523,32.368316650390625,186.5543212890625,26.09016210805656,32.88405593116139,187.41637763484857,25.666793177884582,32.337525631993806,186.35403403017872,25.687500639365638,32.87635670836562,187.2335228347452,119477600,15036000,89827300
2016-09-27,26.021127700805664,32.783992767333984,187.7124481201172,26.041836912956565,32.81478379153302,187.8082203467614,25.848558539893368,32.32983543777615,186.0144309896756,26.000420244119045,32.476088398131026,186.3888701016429,98429600,11920400,78494800
2016-09-28,26.21900177001953,32.445289611816406,188.64419555664062,26.37776592725567,32.91483936225075,188.80094155048525,26.099354615389462,32.35291656967839,186.96361063797968,26.15917907043646,32.814772971190315,187.93887180168193,118564400,15523800,87411000
2016-09-29,25.811744689941406,32.35292434692383,186.93746948242188,26.18449470935685,32.63003766716707,188.84446374608896,25.724310280408325,32.214367686802206,186.38017550788805,26.037235832530467,32.34522805975859,188.43519953028203,143548000,12671700,128070600
2016-09-30,26.01192855834961,32.57615280151367,188.34812927246094,26.085558005282486,32.714709452931665,189.0621559454286,25.72431325697672,32.37601704746171,187.5296008450339,25.876173223260075,32.49147896604787,187.7821190705266,145516400,14375700,117202900
2016-10-03,25.889978408813477,32.35292434692383,187.8953094482422,26.011928772188277,32.56845856066492,188.1217055395998,25.834756762025975,32.245158708249996,187.25093294477546,25.93369649673019,32.56845856066492,187.93014779271897,86807200,11152800,83512100
2016-10-04,26.000429153442383,32.206668853759766,186.93746948242188,26.301849496038837,32.59154778225288,188.23492553752644,25.915294372919504,32.160482325239045,186.33664750415508,26.01423412929722,32.59154778225288,188.00852942775649,118947200,13682700,119948100
2016-10-05,26.01192855834961,32.18357849121094,187.76470947265625,26.152284965856737,32.38371425092876,188.20009579464494,25.92909521111706,32.07580991986237,187.50347502207583,26.09246049164112,32.275948615973526,187.57313842802634,85812400,9607300,72816000
2016-10-06,26.2052001953125,32.10660171508789,187.8953094482422,26.30874098185357,32.283645681986066,188.1217055395998,26.03032963393295,32.0065353010107,186.98971179587642,26.161482116101574,32.08350991743829,187.53828949549973,115117200,9722900,62927400
2016-10-07,26.244319915771484,32.12199020385742,187.25099182128906,26.359366033944028,32.28363862485542,188.34817413938862,26.11777023906036,31.998829082659984,186.51084285512775,26.301842974857756,32.19896773985129,188.174022223053,97433600,8122800,89788300
2016-10-10,26.702205657958984,32.12199020385742,188.2261962890625,26.86326952681188,32.32212886104873,188.6964076165442,26.39618255167397,32.02192087526177,188.07816655102317,26.465209171697563,32.268243117656645,188.2261962890625,144944000,8983600,51855000
2016-10-11,26.759729385375977,31.975740432739258,185.84896850585938,27.309649722607123,32.09890156604138,187.86046414414145,26.73671875599729,31.867974808149032,185.108819852189,27.081857131102925,32.06811054861759,187.7908007496312,256164000,12249100,130367400
2016-10-12,26.9990234375,32.16048049926758,186.0928497314453,27.14628409070087,32.20666702516598,186.62402163894623,26.86326985430678,31.944949251194444,185.4832981785896,27.00132485150153,32.04501858911112,185.98834796661816,150347200,12216300,73866100
2016-10-13,26.916189193725586,32.14509201049805,185.48329162597656,27.022031406337156,32.24516137026793,185.98834139616312,26.626272499332984,31.95265251515255,183.91591136525503,26.87247110932311,32.06042109911671,184.7431427888441,140769600,17655600,101357000
2016-10-14,27.06574821472168,32.07581329345703,185.57904052734375,27.18999822880521,32.26055649880602,186.94615980063958,26.950702100436683,32.03732598212414,185.5006741871628,27.12327127186418,32.21436996337036,186.47593518568468,142608800,9893800,93346200
2016-10-17,27.047340393066406,32.021934509277344,184.93467712402344,27.11406559015793,32.222073251681955,185.81415261005992,26.870168405651004,31.998842706843735,184.7518090435545,26.996719825233434,32.12200388047965,185.55291818950482,94499600,10792500,58275700
2016-10-18,27.028932571411133,32.30674743652344,186.0928497314453,27.199200317686508,32.32983923919105,186.61530540783033,27.024329744086128,32.1220042060004,185.70970759660034,27.192297832163277,32.18358626163943,186.55435822470739,98214000,11297300,76869700
2016-10-19,26.948402404785156,32.368316650390625,186.58914184570312,27.09566129042898,32.42219946438849,186.90262049668357,26.184496277208687,32.18357641279597,185.99702288659267,26.978313762490675,32.2759465315933,186.36274576491408,80138400,16367400,66519200
2016-10-20,26.934598922729492,32.27593994140625,186.2408447265625,27.00822837442303,32.414496559507946,186.80684159202306,26.76663255892764,32.24514892929642,185.57034611578885,26.888581173720254,32.30673095351608,186.2321284970742,96503200,10620500,73639800
2016-10-21,26.828758239746094,32.429901123046875,186.3279266357422,26.900088036919723,32.4606892073631,186.41500921491334,26.755128783814865,32.08350948104744,185.26558294714744,26.877077405626146,32.214366914473146,186.24085734350714,92770800,14401500,89089100
2016-10-24,27.07035255432129,32.760894775390625,187.1203155517578,27.09106001342626,32.922543217292564,187.49475466309428,26.92079224630448,32.52226878754028,186.76329561202496,26.943801119353722,32.5761516015076,187.21610106517554,94154800,13439200,60146600
2016-10-25,27.208404541015625,32.74550247192383,186.49339294433594,27.23371482521185,33.0072202809838,187.19871672577247,26.992117296234877,32.66082863128774,186.32794400065333,27.139376174032407,32.82247708901477,186.93748225084926,192516000,16484700,66542300
2016-10-26,26.596364974975586,32.668521881103516,186.11895751953125,26.621675265425186,33.122679127059264,186.71107656456127,26.071754873774285,32.64543008540186,185.4136204872761,26.301847146614488,33.09958733135761,185.6574490618059,264536800,16886200,75705500
2016-10-27,26.34095573425293,32.42219924926758,185.6226348876953,26.658482337150883,32.83017289933571,186.8852527815066,26.253519575068385,32.252854521994934,185.5442685251068,26.550338722663156,32.81477739023944,186.8504277160023,138248000,14537000,77220200
2016-10-28,26.166088104248047,32.50688171386719,185.07398986816406,26.50892502792051,32.691624935690974,186.28436316769748,26.103962220446615,32.40681234636289,184.35126035222112,26.200602289086138,32.52997351544745,185.5964587071152,151446800,13398400,140623200
2016-10-31,26.124671936035156,32.63774108886719,185.0827178955078,26.283436136065532,32.64543737702238,185.64001182534489,26.046439665199756,32.422206847402265,184.9172689763954,26.149982221705635,32.422206847402265,185.41360244679726,105677600,13327500,61272500
2016-11-01,25.652984619140625,32.42219924926758,183.74172973632812,26.177594671500927,32.66082523566995,185.46586912780646,25.432096268434425,32.26055080834651,182.51395041364847,26.106266635309794,32.637733440222114,185.41361160845037,175303200,12223400,122781800
2016-11-02,25.67599105834961,32.368316650390625,182.63583374023438,25.85086164437502,32.59154712917787,183.82008490288098,25.59315947072115,32.337525631993806,182.191731249908,25.632274728441555,32.406803955190085,183.42822663802025,113326800,12034300,103330800
2016-11-03,25.40077781677246,32.35292434692383,181.79991149902344,25.777753118472877,32.49918023060411,183.07124540514928,25.336021496429066,32.29904152758691,181.52127116223042,25.666742787734883,32.49918023060411,182.85355224421195,107730400,11258000,88939300
2016-11-04,25.17182159423828,32.09120178222656,181.59962463378906,25.497918266638514,32.36061877538317,182.76645670480656,25.002992828743622,32.09120178222656,181.45159488928104,25.100127331998998,32.21436291337464,181.913103294787,123348000,14464200,109122100
2016-11-07,25.534915924072266,32.68392562866211,185.60520935058594,25.5580429283701,32.714716654954245,185.64004770183467,25.315204972049514,32.36062866177633,181.5996626079438,25.458595221859813,32.36062866177633,181.5996626079438,130240000,14038500,109794900
2016-11-08,25.685239791870117,33.007205963134766,186.44114685058594,25.837881181186265,33.084180546835704,187.01586003230787,25.370707624016074,32.61462795164038,184.93471377146986,25.511784630089306,32.61462795164038,185.2046511876594,97016800,12036600,106772100
2016-11-09,25.643617630004883,32.53766632080078,188.41778564453125,25.745378584579065,32.576153627972595,189.04474300013217,24.989114644794295,32.098904558976805,184.89985678399987,25.412344016501844,32.145088153025654,184.92597889990526,236705600,21351000,258429000
2016-11-10,24.92898178100586,31.513877868652344,188.8880157470703,25.69218360921594,32.5299577554311,190.09838928946655,24.475685732646994,31.444599561081407,187.40770478892873,25.69218360921594,32.22205645008775,189.2189136305967,228538000,33245500,172113300
2016-11-11,25.076995849609375,31.58316421508789,188.4525909423828,25.178756795527548,31.660141763311184,188.69640618989064,24.64220212842012,31.275262831374384,187.49474912344058,24.774028006324347,31.52158511290248,188.15653146854254,136575600,13421000,100552700
2016-11-14,24.44793128967285,31.6909236907959,188.60061645507812,24.933605481786923,31.883363119386285,189.1927486764307,24.070955968520177,31.44460145711162,187.84304861635627,24.91047847539625,31.660135613879852,188.9837584888473,204702000,19514200,94580000
2016-11-15,24.77171516418457,31.898757934570312,190.072265625,24.903541044152803,31.96033995985279,190.072265625,24.552005952396687,31.69092300383082,188.78352573759923,24.646827209823478,31.698622225187425,188.99250268386382,129058000,16554000,91652600
2016-11-16,25.43777847290039,31.760210037231445,189.71524047851562,25.493285397947776,32.0604180883488,189.95035282362124,24.653761242497755,31.68323542087934,189.32339542796404,24.676888245695544,31.86797861107514,189.4453030722898,235362000,12681400,65617700
2016-11-17,25.428524017333984,31.65243148803711,190.69046020507812,25.521033782591825,31.790988090065238,190.751407366285,25.16949879198445,31.560061398815755,189.75872732248112,25.39614586416529,31.77559258579631,189.87193199077907,110528000,12398800,69797200
2016-11-18,25.453969955444336,31.490795135498047,190.26377868652344,25.564982051545787,31.714025628141428,190.93427718759065,25.361461933916768,31.483098848617693,190.08091062734763,25.375337784250423,31.583165260028878,190.760125356477,113715600,16345300,86265800
2016-11-21,25.84019660949707,31.837190628051758,191.70054626464844,25.90032646694071,31.837190628051758,191.72666837474574,25.442405788981663,31.352242276855627,190.69916327909758,25.46784602269909,31.490798948625947,190.84719299862658,117058400,12307000,72402600
2016-11-22,25.85638427734375,31.84488868713379,192.0750274658203,25.99977275285797,32.09891024497308,192.2578822766232,25.763874502009838,31.744822258039985,191.3348654188369,25.891073899176412,31.90647073863198,192.01406700426213,103862000,12743500,67429000
